task_id,example_id,input_shape,output_shape,shape_changed,input_obj_count,output_obj_count,obj_count_changed,detected_rules,rule_count,recolor,rotation,reflection,crop,scale_up,translation
22425bda,4,16x16,1x5,True,23,5,True,None,0,False,,,False,False,False
22806e14,1,16x16,16x16,False,7,7,False,None,0,False,,,False,False,False
22806e14,2,16x16,16x16,False,9,9,False,None,0,False,,,False,False,False
22806e14,3,16x16,16x16,False,11,13,True,None,0,False,,,False,False,False
2281f1f4,1,10x10,10x10,False,6,15,True,None,0,False,,,False,False,False
2281f1f4,2,10x10,10x10,False,5,11,True,None,0,False,,,False,False,False
2281f1f4,3,10x10,10x10,False,6,15,True,None,0,False,,,False,False,False
228f6490,1,10x10,10x10,False,7,7,False,None,0,False,,,False,False,False
228f6490,2,10x10,10x10,False,8,8,False,None,0,False,,,False,False,False
228f6490,3,10x10,10x10,False,8,8,False,None,0,False,,,False,False,False
22a4bbc2,1,20x4,20x4,False,14,14,False,None,0,False,,,False,False,False
22a4bbc2,2,19x5,19x5,False,12,12,False,None,0,False,,,False,False,False
22a4bbc2,3,14x5,14x5,False,11,11,False,None,0,False,,,False,False,False
22a4bbc2,4,15x3,15x3,False,8,8,False,None,0,False,,,False,False,False
22eb0ac0,1,10x10,10x10,False,10,8,True,None,0,False,,,False,False,False
22eb0ac0,2,10x10,10x10,False,8,7,True,None,0,False,,,False,False,False
22eb0ac0,3,10x10,10x10,False,8,8,False,"unchanged, crop",2,False,,,True,False,False
230f2e48,1,10x10,10x10,False,7,7,False,None,0,False,,,False,False,False
230f2e48,2,8x8,8x8,False,4,4,False,None,0,False,,,False,False,False
230f2e48,3,12x12,12x12,False,10,10,False,None,0,False,,,False,False,False
234bbc79,1,3x11,3x9,True,7,3,True,None,0,False,,,False,False,False
234bbc79,2,3x11,3x9,True,7,3,True,None,0,False,,,False,False,False
234bbc79,3,3x11,3x8,True,7,2,True,None,0,False,,,False,False,False
234bbc79,4,3x9,3x7,True,7,3,True,None,0,False,,,False,False,False
23581191,1,9x9,9x9,False,2,8,True,None,0,False,,,False,False,False
23581191,2,9x9,9x9,False,2,8,True,None,0,False,,,False,False,False
239be575,1,6x7,1x1,True,9,0,True,crop,1,False,,,True,False,False
239be575,2,6x7,1x1,True,10,1,True,crop,1,False,,,True,False,False
239be575,3,6x6,1x1,True,10,0,True,crop,1,False,,,True,False,False
239be575,4,5x7,1x1,True,6,1,True,crop,1,False,,,True,False,False
239be575,5,6x7,1x1,True,9,1,True,crop,1,False,,,True,False,False
239be575,6,5x5,1x1,True,6,0,True,crop,1,False,,,True,False,False
23b5c85d,1,13x15,3x4,True,3,1,True,crop,1,False,,,True,False,False
23b5c85d,2,20x20,2x3,True,5,1,True,crop,1,False,,,True,False,False
23b5c85d,3,10x15,3x2,True,3,1,True,crop,1,False,,,True,False,False
23b5c85d,4,18x15,2x2,True,3,1,True,crop,1,False,,,True,False,False
23b5c85d,5,10x10,3x3,True,2,1,True,crop,1,False,,,True,False,False
25094a63,1,30x30,30x30,False,498,505,True,None,0,False,,,False,False,False
25094a63,2,30x30,30x30,False,464,489,True,None,0,False,,,False,False,False
252143c9,1,11x11,11x11,False,35,1,True,None,0,False,,,False,False,False
252143c9,2,7x7,7x7,False,7,5,True,None,0,False,,,False,False,False
253bf280,1,9x6,9x6,False,2,3,True,None,0,False,,,False,False,False
253bf280,2,3x3,3x3,False,1,1,False,"unchanged, rotation, reflection, crop",4,False,90.0,horizontal,True,False,False
253bf280,3,7x6,7x6,False,3,4,True,None,0,False,,,False,False,False
253bf280,4,12x11,12x11,False,5,7,True,None,0,False,,,False,False,False
253bf280,5,12x11,12x11,False,4,6,True,None,0,False,,,False,False,False
253bf280,6,5x6,5x6,False,2,2,False,"unchanged, rotation, crop",3,False,180.0,,True,False,False
253bf280,7,7x13,7x13,False,2,3,True,None,0,False,,,False,False,False
253bf280,8,10x11,10x11,False,4,6,True,None,0,False,,,False,False,False
2546ccf6,1,19x18,19x18,False,13,17,True,None,0,False,,,False,False,False
2546ccf6,2,17x19,17x19,False,7,9,True,None,0,False,,,False,False,False
256b0a75,1,22x24,22x24,False,27,26,True,None,0,False,,,False,False,False
256b0a75,2,23x21,23x21,False,14,15,True,None,0,False,,,False,False,False
256b0a75,3,23x23,23x23,False,21,24,True,None,0,False,,,False,False,False
25c199f5,1,5x17,5x5,True,8,4,True,None,0,False,,,False,False,False
25c199f5,2,5x17,5x5,True,9,6,True,None,0,False,,,False,False,False
25c199f5,3,5x17,5x5,True,9,4,True,None,0,False,,,False,False,False
25c199f5,4,5x17,5x5,True,9,6,True,None,0,False,,,False,False,False
25c199f5,5,5x17,5x5,True,8,5,True,None,0,False,,,False,False,False
25d487eb,1,12x12,12x12,False,2,3,True,None,0,False,,,False,False,False
25d487eb,2,10x15,10x15,False,2,3,True,None,0,False,,,False,False,False
25d487eb,3,15x12,15x12,False,2,3,True,None,0,False,,,False,False,False
25d8a9c8,1,3x3,3x3,False,5,1,True,None,0,False,,,False,False,False
25d8a9c8,2,3x3,3x3,False,5,1,True,recolor,1,True,,,False,False,False
25d8a9c8,3,3x3,3x3,False,3,1,True,recolor,1,True,,,False,False,False
25d8a9c8,4,3x3,3x3,False,4,1,True,recolor,1,True,,,False,False,False
25e02866,1,14x14,4x4,True,5,3,True,None,0,False,,,False,False,False
25e02866,2,16x16,5x5,True,7,5,True,None,0,False,,,False,False,False
25ff71a9,1,3x3,3x3,False,1,1,False,translation,1,False,,,False,False,True
25ff71a9,2,3x3,3x3,False,1,1,False,translation,1,False,,,False,False,True
25ff71a9,3,3x3,3x3,False,1,1,False,translation,1,False,,,False,False,True
25ff71a9,4,3x3,3x3,False,1,1,False,translation,1,False,,,False,False,True
2601afb7,1,9x9,9x9,False,5,5,False,None,0,False,,,False,False,False
2601afb7,2,7x7,7x7,False,4,4,False,None,0,False,,,False,False,False
2601afb7,3,11x11,11x11,False,6,6,False,None,0,False,,,False,False,False
264363fd,1,30x30,30x30,False,11,27,True,None,0,False,,,False,False,False
264363fd,2,30x30,30x30,False,14,27,True,None,0,False,,,False,False,False
264363fd,3,30x30,30x30,False,13,28,True,None,0,False,,,False,False,False
2685904e,1,10x10,10x10,False,9,11,True,None,0,False,,,False,False,False
2685904e,2,10x10,10x10,False,11,12,True,None,0,False,,,False,False,False
2685904e,3,10x10,10x10,False,11,16,True,None,0,False,,,False,False,False
2685904e,4,10x10,10x10,False,9,12,True,None,0,False,,,False,False,False
2685904e,5,10x10,10x10,False,12,15,True,None,0,False,,,False,False,False
2685904e,6,10x10,10x10,False,7,9,True,None,0,False,,,False,False,False
2697da3f,1,7x8,11x11,True,1,4,True,None,0,False,,,False,False,False
2697da3f,2,7x7,11x11,True,2,8,True,None,0,False,,,False,False,False
2697da3f,3,8x8,15x15,True,3,12,True,None,0,False,,,False,False,False
2697da3f,4,9x7,15x15,True,1,4,True,None,0,False,,,False,False,False
272f95fa,1,12x14,12x14,False,1,6,True,None,0,False,,,False,False,False
272f95fa,2,18x19,18x19,False,1,6,True,None,0,False,,,False,False,False
2753e76c,1,16x16,4x4,True,10,4,True,None,0,False,,,False,False,False
2753e76c,2,16x16,3x3,True,6,3,True,None,0,False,,,False,False,False
2753e76c,3,16x16,4x5,True,11,4,True,None,0,False,,,False,False,False
278e5215,1,15x10,6x5,True,6,11,True,None,0,False,,,False,False,False
278e5215,2,15x15,10x7,True,7,24,True,None,0,False,,,False,False,False
278e5215,3,15x16,5x8,True,6,11,True,None,0,False,,,False,False,False
27a28665,1,3x3,1x1,True,2,1,True,None,0,False,,,False,False,False
27a28665,2,3x3,1x1,True,2,1,True,None,0,False,,,False,False,False
27a28665,3,3x3,1x1,True,1,1,False,None,0,False,,,False,False,False
27a28665,4,3x3,1x1,True,5,1,True,None,0,False,,,False,False,False
27a28665,5,3x3,1x1,True,5,1,True,None,0,False,,,False,False,False
27a28665,6,3x3,1x1,True,3,1,True,None,0,False,,,False,False,False
27a28665,7,3x3,1x1,True,3,1,True,None,0,False,,,False,False,False
27a77e38,1,5x5,5x5,False,9,10,True,None,0,False,,,False,False,False
27a77e38,2,3x3,3x3,False,3,4,True,None,0,False,,,False,False,False
27a77e38,3,7x7,7x7,False,21,22,True,None,0,False,,,False,False,False
27f8ce4f,1,3x3,9x9,True,7,27,True,None,0,False,,,False,False,False
27f8ce4f,2,3x3,9x9,True,5,20,True,None,0,False,,,False,False,False
27f8ce4f,3,3x3,9x9,True,7,21,True,None,0,False,,,False,False,False
27f8ce4f,4,3x3,9x9,True,6,18,True,None,0,False,,,False,False,False
281123b4,1,4x19,4x4,True,11,6,True,None,0,False,,,False,False,False
281123b4,2,4x19,4x4,True,13,8,True,None,0,False,,,False,False,False
281123b4,3,4x19,4x4,True,18,12,True,None,0,False,,,False,False,False
281123b4,4,4x19,4x4,True,11,8,True,None,0,False,,,False,False,False
281123b4,5,4x19,4x4,True,12,8,True,None,0,False,,,False,False,False
281123b4,6,4x19,4x4,True,14,8,True,None,0,False,,,False,False,False
28bf18c6,1,8x8,3x6,True,1,1,False,None,0,False,,,False,False,False
28bf18c6,2,8x8,3x6,True,1,1,False,None,0,False,,,False,False,False
28bf18c6,3,8x8,3x6,True,3,6,True,None,0,False,,,False,False,False
28e73c20,1,13x13,13x13,False,0,1,True,None,0,False,,,False,False,False
28e73c20,2,8x8,8x8,False,0,1,True,None,0,False,,,False,False,False
28e73c20,3,15x15,15x15,False,0,1,True,None,0,False,,,False,False,False
28e73c20,4,10x10,10x10,False,0,1,True,None,0,False,,,False,False,False
28e73c20,5,6x6,6x6,False,0,1,True,None,0,False,,,False,False,False
292dd178,1,7x9,7x9,False,2,3,True,None,0,False,,,False,False,False
292dd178,2,11x10,11x10,False,3,6,True,None,0,False,,,False,False,False
292dd178,3,11x9,11x9,False,4,5,True,None,0,False,,,False,False,False
29623171,1,11x11,11x11,False,11,3,True,None,0,False,,,False,False,False
29623171,2,11x11,11x11,False,9,2,True,None,0,False,,,False,False,False
29623171,3,11x11,11x11,False,10,2,True,None,0,False,,,False,False,False
29700607,1,12x12,12x12,False,6,3,True,None,0,False,,,False,False,False
29700607,2,15x15,15x15,False,5,3,True,None,0,False,,,False,False,False
29700607,3,11x11,11x11,False,6,3,True,None,0,False,,,False,False,False
29c11459,1,5x11,5x11,False,2,3,True,None,0,False,,,False,False,False
29c11459,2,5x11,5x11,False,2,3,True,None,0,False,,,False,False,False
2a28add5,1,10x10,10x10,False,40,5,True,None,0,False,,,False,False,False
2a28add5,2,10x10,10x10,False,20,5,True,None,0,False,,,False,False,False
2a5f8217,1,9x9,9x9,False,6,6,False,None,0,False,,,False,False,False
2a5f8217,2,6x6,6x6,False,2,2,False,recolor,1,True,,,False,False,False
2a5f8217,3,11x11,11x11,False,8,8,False,None,0,False,,,False,False,False
2b01abd0,1,11x12,11x12,False,5,9,True,None,0,False,,,False,False,False
2b01abd0,2,12x9,12x9,False,5,9,True,None,0,False,,,False,False,False
2b01abd0,3,14x11,14x11,False,4,7,True,None,0,False,,,False,False,False
2b9ef948,1,15x20,15x20,False,5,25,True,None,0,False,,,False,False,False
2b9ef948,2,30x30,30x30,False,5,51,True,None,0,False,,,False,False,False
2b9ef948,3,30x30,30x30,False,5,53,True,None,0,False,,,False,False,False
2bcee788,1,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
2bcee788,2,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
2bcee788,3,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
2bcee788,4,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
2bee17df,1,12x12,12x12,False,2,3,True,None,0,False,,,False,False,False
2bee17df,2,12x12,12x12,False,2,3,True,None,0,False,,,False,False,False
2bee17df,3,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
2c0b0aff,1,24x24,8x8,True,23,11,True,crop,1,False,,,True,False,False
2c0b0aff,2,24x24,8x9,True,48,11,True,crop,1,False,,,True,False,False
2c0b0aff,3,22x20,8x11,True,26,8,True,crop,1,False,,,True,False,False
2c0b0aff,4,23x23,7x8,True,36,9,True,crop,1,False,,,True,False,False
2c608aff,1,14x12,14x12,False,5,5,False,None,0,False,,,False,False,False
2c608aff,2,10x12,10x12,False,3,3,False,None,0,False,,,False,False,False
2c608aff,3,14x18,14x18,False,7,7,False,None,0,False,,,False,False,False
2c608aff,4,9x12,9x12,False,4,4,False,None,0,False,,,False,False,False
2c737e39,1,12x12,12x12,False,4,5,True,None,0,False,,,False,False,False
2c737e39,2,12x10,12x10,False,9,15,True,None,0,False,,,False,False,False
2c737e39,3,9x10,9x10,False,5,7,True,None,0,False,,,False,False,False
2ccd9fef,1,24x11,8x11,True,23,13,True,None,0,False,,,False,False,False
2ccd9fef,2,21x11,7x11,True,35,15,True,None,0,False,,,False,False,False
2dc579da,1,7x7,3x3,True,6,2,True,crop,1,False,,,True,False,False
2dc579da,2,5x5,2x2,True,6,2,True,crop,1,False,,,True,False,False
2dc579da,3,11x11,5x5,True,6,2,True,crop,1,False,,,True,False,False
2dd70a9a,1,10x10,10x10,False,11,11,False,None,0,False,,,False,False,False
2dd70a9a,2,20x20,20x20,False,38,38,False,None,0,False,,,False,False,False
2dd70a9a,3,15x15,15x15,False,32,32,False,None,0,False,,,False,False,False
2de01db2,1,3x10,3x10,False,8,3,True,None,0,False,,,False,False,False
2de01db2,2,3x10,3x10,False,6,3,True,None,0,False,,,False,False,False
2de01db2,3,3x10,3x10,False,15,15,False,reflection,1,False,,vertical,False,False,False
2dee498d,1,4x12,4x4,True,28,10,True,crop,1,False,,,True,False,False
2dee498d,2,3x9,3x3,True,9,5,True,crop,1,False,,,True,False,False
2dee498d,3,2x6,2x2,True,9,3,True,crop,1,False,,,True,False,False
2e65ae53,1,22x22,22x22,False,8,20,True,None,0,False,,,False,False,False
2e65ae53,2,22x22,22x22,False,8,20,True,None,0,False,,,False,False,False
2f0c5170,1,21x22,5x5,True,5,3,True,None,0,False,,,False,False,False
2f0c5170,2,20x23,9x9,True,4,2,True,None,0,False,,,False,False,False
2f0c5170,3,19x18,8x7,True,4,2,True,None,0,False,,,False,False,False
2f767503,1,10x10,10x10,False,14,12,True,None,0,False,,,False,False,False
2f767503,2,14x12,14x12,False,22,20,True,None,0,False,,,False,False,False
2f767503,3,10x13,10x13,False,14,12,True,None,0,False,,,False,False,False
2faf500b,1,12x12,12x12,False,14,6,True,None,0,False,,,False,False,False
2faf500b,2,8x8,8x8,False,5,2,True,None,0,False,,,False,False,False
2faf500b,3,16x16,16x16,False,20,8,True,None,0,False,,,False,False,False
305b1341,1,20x20,20x20,False,45,42,True,None,0,False,,,False,False,False
305b1341,2,20x20,20x20,False,40,38,True,None,0,False,,,False,False,False
305b1341,3,20x20,20x20,False,36,33,True,None,0,False,,,False,False,False
30f42897,1,7x10,7x10,False,2,4,True,None,0,False,,,False,False,False
30f42897,2,4x10,4x10,False,2,4,True,None,0,False,,,False,False,False
30f42897,3,7x9,7x9,False,2,8,True,None,0,False,,,False,False,False
310f3251,1,4x4,12x12,True,2,36,True,None,0,False,,,False,False,False
310f3251,2,3x3,9x9,True,2,27,True,None,0,False,,,False,False,False
310f3251,3,5x5,15x15,True,1,18,True,None,0,False,,,False,False,False
310f3251,4,4x4,12x12,True,1,18,True,None,0,False,,,False,False,False
310f3251,5,2x2,6x6,True,1,18,True,None,0,False,,,False,False,False
3194b014,1,20x20,3x3,True,99,1,True,crop,1,False,,,True,False,False
3194b014,2,20x20,3x3,True,110,1,True,crop,1,False,,,True,False,False
3194b014,3,20x20,3x3,True,86,1,True,crop,1,False,,,True,False,False
319f2597,1,20x20,20x20,False,312,267,True,None,0,False,,,False,False,False
319f2597,2,20x20,20x20,False,309,265,True,None,0,False,,,False,False,False
319f2597,3,20x20,20x20,False,311,262,True,None,0,False,,,False,False,False
31aa019c,1,10x10,10x10,False,26,2,True,None,0,False,,,False,False,False
31aa019c,2,10x10,10x10,False,16,2,True,None,0,False,,,False,False,False
31aa019c,3,10x10,10x10,False,15,2,True,None,0,False,,,False,False,False
31adaf00,1,10x10,10x10,False,17,22,True,None,0,False,,,False,False,False
31adaf00,2,10x10,10x10,False,16,19,True,None,0,False,,,False,False,False
31adaf00,3,10x10,10x10,False,12,17,True,None,0,False,,,False,False,False
31d5ba1a,1,6x5,3x5,True,6,2,True,None,0,False,,,False,False,False
31d5ba1a,2,6x5,3x5,True,5,2,True,None,0,False,,,False,False,False
31d5ba1a,3,6x5,3x5,True,7,2,True,None,0,False,,,False,False,False
31d5ba1a,4,6x5,3x5,True,4,3,True,None,0,False,,,False,False,False
31d5ba1a,5,6x5,3x5,True,4,4,False,None,0,False,,,False,False,False
320afe60,1,22x22,22x22,False,6,7,True,None,0,False,,,False,False,False
320afe60,2,22x21,22x21,False,5,5,False,None,0,False,,,False,False,False
320afe60,3,22x19,22x19,False,8,9,True,None,0,False,,,False,False,False
321b1fc6,1,10x10,10x10,False,5,6,True,None,0,False,,,False,False,False
321b1fc6,2,10x10,10x10,False,7,12,True,None,0,False,,,False,False,False
32597951,1,17x17,17x17,False,46,48,True,None,0,False,,,False,False,False
32597951,2,17x17,17x17,False,41,44,True,None,0,False,,,False,False,False
32597951,3,17x17,17x17,False,112,115,True,None,0,False,,,False,False,False
32e9702f,1,8x8,8x8,False,2,3,True,None,0,False,,,False,False,False
32e9702f,2,3x3,3x3,False,1,2,True,None,0,False,,,False,False,False
32e9702f,3,7x7,7x7,False,3,4,True,None,0,False,,,False,False,False
33067df9,1,9x5,26x26,True,7,5,True,None,0,False,,,False,False,False
33067df9,2,5x7,26x26,True,6,4,True,None,0,False,,,False,False,False
33067df9,3,9x9,26x26,True,14,10,True,None,0,False,,,False,False,False
33067df9,4,5x3,26x26,True,2,2,False,None,0,False,,,False,False,False
332202d5,1,16x16,16x16,False,21,25,True,None,0,False,,,False,False,False
332202d5,2,16x16,16x16,False,15,17,True,None,0,False,,,False,False,False
332202d5,3,16x16,16x16,False,19,19,False,None,0,False,,,False,False,False
332efdb3,1,5x5,5x5,False,0,1,True,None,0,False,,,False,False,False
332efdb3,2,7x7,7x7,False,0,1,True,None,0,False,,,False,False,False
332efdb3,3,9x9,9x9,False,0,1,True,None,0,False,,,False,False,False
3345333e,1,16x16,16x16,False,3,1,True,None,0,False,,,False,False,False
3345333e,2,16x16,16x16,False,3,1,True,None,0,False,,,False,False,False
337b420f,1,5x17,5x5,True,10,5,True,None,0,False,,,False,False,False
337b420f,2,5x17,5x5,True,9,4,True,None,0,False,,,False,False,False
337b420f,3,5x17,5x5,True,10,6,True,None,0,False,,,False,False,False
337b420f,4,5x17,5x5,True,9,4,True,None,0,False,,,False,False,False
3391f8c0,1,9x10,9x10,False,7,5,True,None,0,False,,,False,False,False
3391f8c0,2,9x12,9x12,False,5,5,False,None,0,False,,,False,False,False
3391f8c0,3,11x10,11x10,False,10,10,False,None,0,False,,,False,False,False
3391f8c0,4,9x17,9x17,False,6,6,False,None,0,False,,,False,False,False
33b52de3,1,23x23,23x23,False,22,22,False,None,0,False,,,False,False,False
33b52de3,2,23x23,23x23,False,25,25,False,None,0,False,,,False,False,False
3428a4f5,1,13x5,6x5,True,8,1,True,None,0,False,,,False,False,False
3428a4f5,2,13x5,6x5,True,8,2,True,None,0,False,,,False,False,False
3428a4f5,3,13x5,6x5,True,13,6,True,None,0,False,,,False,False,False
3428a4f5,4,13x5,6x5,True,9,3,True,None,0,False,,,False,False,False
342ae2ed,1,16x16,16x16,False,9,28,True,None,0,False,,,False,False,False
342ae2ed,2,16x16,16x16,False,7,21,True,None,0,False,,,False,False,False
342ae2ed,3,16x16,16x16,False,7,18,True,None,0,False,,,False,False,False
342dd610,1,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
342dd610,2,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
342dd610,3,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
342dd610,4,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
3490cc26,1,16x18,16x18,False,3,4,True,None,0,False,,,False,False,False
3490cc26,2,26x28,26x28,False,12,21,True,None,0,False,,,False,False,False
3490cc26,3,26x25,26x25,False,11,18,True,None,0,False,,,False,False,False
3490cc26,4,26x18,26x18,False,6,11,True,None,0,False,,,False,False,False
34b99a2b,1,5x9,5x4,True,11,2,True,None,0,False,,,False,False,False
34b99a2b,2,5x9,5x4,True,7,2,True,None,0,False,,,False,False,False
34b99a2b,3,5x9,5x4,True,7,1,True,None,0,False,,,False,False,False
34b99a2b,4,5x9,5x4,True,6,2,True,None,0,False,,,False,False,False
34cfa167,1,24x26,24x26,False,6,20,True,None,0,False,,,False,False,False
34cfa167,2,18x22,18x22,False,7,20,True,None,0,False,,,False,False,False
351d6448,1,15x13,3x13,True,7,1,True,None,0,False,,,False,False,False
351d6448,2,15x13,3x13,True,11,2,True,None,0,False,,,False,False,False
358ba94e,1,16x19,5x5,True,5,1,True,crop,1,False,,,True,False,False
358ba94e,2,15x19,5x5,True,5,1,True,crop,1,False,,,True,False,False
358ba94e,3,16x19,5x5,True,5,1,True,crop,1,False,,,True,False,False
358ba94e,4,14x18,5x5,True,4,1,True,crop,1,False,,,True,False,False
3618c87e,1,5x5,5x5,False,3,7,True,None,0,False,,,False,False,False
3618c87e,2,5x5,5x5,False,2,4,True,None,0,False,,,False,False,False
3618c87e,3,5x5,5x5,False,3,6,True,None,0,False,,,False,False,False
